product_name	chunks	lang_id
Crop top laminé Athleisure	crop top,laminé athleisure	en,fr
Crop top soie underpinning	crop top,soie,underpinning	en,fr,en
Crop top triomphe soie underpinning	crop top,triomphe soie underpinning	en,en
Cropped top	cropped,top	en,en
"Cruiser Chelsea Boots Avec Pointe Métal Veau Effet Peint"""""	"cruiser chelsea boots avec pointe métal,veau effet,peint"""""	fr,fr,en
Cruiser chelsea boots avec pointe métal veau	cruiser chelsea boots avec pointe métal,veau	fr,fr
Crystal Sabin	crystal,sabin	en,en
Crème pour le visage 50 ml	crème,pour le visage,ml	fr,fr,en
Crème visage Darker Skin Tones 50 ml	crème visage darker,skin tones  ml	fr,en
Créoles Love Mini	créoles love mini	fr
"Ct-01 Sneaker Montante Z"" Trainer Avec Chaines Et Clous Cuir Imprime ""Hate To Love You"""""	"ct,sneaker montante z"" trainer avec chaines,et clous cuir,imprime ""hate to love you"""""	en,fr,fr,en
"Ct-01 Sneaker Montante Z"" Trainer Veau"""	"ct,sneaker montante z"" trainer veau"""	en,fr
Ct-02 Sneaker Mi-Haute A Scratch Veau	ct,sneaker mihaute a scratch veau	en,en
Ct-03 Sneaker Montante A Scratch Veau	ct,sneaker montante a scratch veau	en,en
Ct-04 Sneaker Basse Veau	ct,sneaker basse veau	en,fr
Cuissard en tulle stretch	cuissard,en tulle stretch	fr,fr
Cuissardes	cuissardes	fr
Cuissardes Bea 85	cuissardes,bea	fr,en
Cuissardes Belle Vivier	cuissardes,belle vivier	fr,fr
Cuissardes Manon Wedge	cuissardes,manon,wedge	fr,en,en
Cuissardes Quinn	cuissardes,quinn	fr,en
Cuissardes Rolling	cuissardes rolling	fr
Cuissardes en jersey stretch 	cuissardes,en jersey,stretch	fr,fr,en
Cuissardes en vinyle 	cuissardes,en vinyle	fr,fr
Culotte	culotte	en
Culotte Autan	culotte,autan	en,fr
Culotte Automne	culotte automne	fr
Culotte Ballon	culotte ballon	fr
Culotte Champetre	culotte champetre	fr
Culotte Feodora	culotte feodora	fr
Culotte Floraison	culotte,floraison	en,fr
Culotte Fripon	culotte fripon	fr
Culotte Gaia	culotte gaia	fr
Culotte Galet	culotte,galet	en,en
Culotte Malou	culotte malou	fr
Culotte Parfois	culotte,parfois	en,fr
Culotte Roche	culotte roche	fr
Culotte Triomphe Jersey Mat	culotte,triomphe jersey mat	en,en
Culotte Triomphe jersey mat	culotte,triomphe jersey mat	en,en
Culotte avec tulle	culotte,avec tulle	en,fr
Culotte en Lycra®	culotte,en lycra,®	en,fr,fr
Culotte en Lycra® recyclé	culotte,en lycra,® recyclé	en,fr,fr
Culotte en coton	culotte,en coton	en,fr
Culotte en coton blanc cassé	culotte,en coton,blanc cassé	en,fr,fr
Culotte en dentelle	culotte,en dentelle	en,fr
Culotte en georgette de soie	culotte,en georgette,de soie	en,en,fr
Culotte en maille Valentino	culotte,en maille valentino	en,fr
Culotte à logo	culotte,à logo	en,fr
Curly en peau lainée	curly,en peau,lainée	en,fr,fr
Cutout Baggy Shorts	cutout baggy,shorts	en,en
Cutout Ribbed-Jersey Dress	cutout ribbedjersey,dress	en,en
Cycliste Maille Athlétique	cycliste maille athlétique	fr
Cycliste Yama	cycliste yama	en
Cycliste brodé coton underpinning	cycliste,brodé coton underpinning	en,fr
Cécilia tactile doublure cachemire	cécilia tactile doublure cachemire	fr
D-connect sneakers	dconnect,sneakers	en,en
D2 ph ed. Sweat cool	d ph,ed. sweat cool	en,en
DG2242 Lunettes de Soleil	dg,lunettes,de soleil	en,fr,fr
DG2279 lunettes de soleil	dg,lunettes,de soleil	en,fr,fr
DG4348 Lunettes de Soleil	dg,lunettes,de soleil	en,fr,fr
DG4373 Lunettes de Soleil	dg,lunettes,de soleil	en,fr,fr
DG4385 Lunettes de Soleil	dg,lunettes,de soleil	en,fr,fr
DG4386 lunettes de soleil	dg,lunettes,de soleil	en,fr,fr
DG4396 lunettes de soleil	dg,lunettes,de soleil	en,fr,fr
DG4398 lunettes de soleil	dg,lunettes,de soleil	en,fr,fr
DG6141 Lunettes de Soleil	dg,lunettes,de soleil	en,fr,fr
DG6146 Lunettes de Soleil	dg,lunettes,de soleil	en,fr,fr
DG6154 Lunettes de Soleil	dg,lunettes,de soleil	en,fr,fr
DG6166 lunettes de soleil	dg,lunettes,de soleil	en,fr,fr
Dane Iii	dane iii	en
Dauphine	dauphine	en
Debardeur Zippé Celine Maille Athlétique	debardeur zippé,celine,maille athlétique	fr,en,fr
Denim	denim	en
Denise en peau lainée	denise,en peau,lainée	en,fr,fr
Derbie Tabi	derbie tabi	fr
Derbies	derbies	en
Derbies  Brook	derbies,brook	en,en
Derbies Anagram	derbies,anagram	en,en
Derbies Bacco	derbies bacco	en
Derbies Ballo	derbies,ballo	en,en
Derbies Bateau	derbies,bateau	en,en
Derbies Beaumont	derbies,beaumont	en,en
Derbies Becka	derbies,becka	en,en
Derbies Biba	derbies biba	en
Derbies Bobby	derbies,bobby	en,en
Derbies Bouleau	derbies,bouleau	en,en
Derbies Brook	derbies brook	en
Derbies Burwood	derbies,burwood	en,en
Derbies Catalpa	derbies,catalpa	en,en
Derbies Cesare	derbies,cesare	en,en
Derbies Chuck	derbies chuck	en
Derbies Cox	derbies cox	en
Derbies Crocus	derbies,crocus	en,en
Derbies Dandy Milano	derbies,dandy milano	en,en
Derbies Daphné	derbies daphné	fr
Derbies Demi Chasse	derbies demi,chasse	fr,en
Derbies Detroit	derbies detroit	fr
Derbies Emilio	derbies,emilio	en,en
Derbies Federigo	derbies,federigo	en,en
Derbies Fustet	derbies,fustet	en,en
Derbies Gianluca	derbies,gianluca	en,en
Derbies Giove	derbies giove	en
Derbies Haverhill	derbies,haverhill	en,en
Derbies Ignazio	derbies,ignazio	en,en
Derbies Jacob	derbies jacob	fr
Derbies Lorenzo	derbies lorenzo	fr
Derbies Lucy	derbies,lucy	en,en
Derbies Marco	derbies,marco	en,en
Derbies Nicola	derbies,nicola	en,en
Derbies Philip	derbies,philip	en,en
Derbies Riccardo	derbies riccardo	en
Derbies Roberto	derbies roberto	en
Derbies Rodrigo	derbies,rodrigo	en,en
Derbies Salvia	derbies,salvia	en,en
Derbies Saxony	derbies,saxony	en,en
Derbies Scott	derbies scott	en
Derbies Shannon	derbies shannon	fr
Derbies Shannon T	derbies shannon,t	fr,en
Derbies Silvio	derbies silvio	en
Derbies Tire	derbies,tire	en,en
Derbies Urban	derbies,urban	en,en
Derbies Vesta	derbies,vesta	en,en
Derbies William	derbies william	en
Derbies doux anaram	derbies doux,anaram	fr,en
Derbies en cuir	derbies,en cuir	en,fr
Derbies en cuir Burwood	derbies,en cuir burwood	en,fr
Derbies en cuir Shannon	derbies,en cuir shannon	en,fr
Derbies en daim	derbies,en daim	en,fr
Derbies à lacets	derbies,à lacets	en,fr
Derbies à lacets Tabi	derbies,à lacets,tabi	en,fr,en
Derby	derby	en
Derby Dior Explorer	derby dior explorer	en
Derby Golf Montant	derby golf,montant	en,en
Derby Golf en veau box 	derby golf,en veau,box	en,fr,en
Derby double boucle	derby,double boucle	en,en
Derby double boucle « Beck »	derby,double boucle,« beck,»	en,en,fr,fr
Derby en cuir	derby,en cuir	en,fr
Derby en cuir de veau	derby,en cuir,de veau	en,fr,fr
Derby à Clous Celine Jacno en Veau Brillant	derby,à clous,celine jacno,en veau brillant	en,fr,fr,fr
Desert boot en daim	desert boot,en daim	en,fr
Dessus de lune seconde peau Recyclé	dessus,de lune,seconde peau,recyclé	en,fr,fr,fr
Dice Lo Monogram	dice,lo monogram	fr,en
Dice Lo Sneaker	dice,lo sneaker	fr,en
DiorB23 R1I	diorb,ri	en,en
DiorClub M4U	diorclub,mu	en,en
DiorMotion M1I	diormotion,mi	en,en
Diorblacksuit S10I	diorblacksuit si	en
Diorblacksuit Xl S2U	diorblacksuit xl su	en
Donald Pique Piping Polo	donald pique piping,polo	fr,en
Double Draped Dress	double draped,dress	fr,en
Double boucle Beck	double boucle beck	en
Doudoune 	doudoune	en
Doudoune Abbaye	doudoune abbaye	en
Doudoune Agay	doudoune agay	fr
Doudoune Aliquippa	doudoune,aliquippa	en,fr
Doudoune Amak	doudoune,amak	en,en
Doudoune Amarante	doudoune amarante	fr
Doudoune Andreu	doudoune andreu	en
Doudoune Anterne	doudoune anterne	en
Doudoune Anthon	doudoune anthon	en
Doudoune Antre	doudoune antre	en
Doudoune Armstrong	doudoune armstrong	en
Doudoune Aubrac	doudoune aubrac	fr
Doudoune Aurora	doudoune aurora	fr
Doudoune Bady	doudoune bady	fr
Doudoune Bailletta	doudoune bailletta	fr
Doudoune Bairon	doudoune bairon	fr
Doudoune Beverley	doudoune beverley	en
Doudoune Blanc	doudoune blanc	fr
Doudoune Bles	doudoune bles	fr
Doudoune Brouel	doudoune brouel	fr
Doudoune Brouffier	doudoune brouffier	fr
Doudoune Cambale	doudoune cambale	fr
Doudoune Camurac	doudoune camurac	fr
Doudoune Canmore	doudoune canmore	fr
Doudoune Cerces	doudoune cerces	fr
Doudoune Chambon	doudoune chambon	fr
Doudoune Chanon 	doudoune chanon	fr
Doudoune Cirea - THE CUBE	doudoune cirea,the cube	fr,en
Doudoune Clair	doudoune clair	fr
Doudoune Clichy	doudoune clichy	fr
Doudoune Cocoon	doudoune cocoon	fr
Doudoune Coutard	doudoune coutard	fr
Doudoune Crofton	doudoune crofton	fr
Doudoune Cuscute	doudoune cuscute	fr
Doudoune Cuvellier	doudoune cuvellier	fr
Doudoune Cypress	doudoune,cypress	en,en
Doudoune Dalles	doudoune dalles	fr
Doudoune Dincer	doudoune dincer	fr
Doudoune Ecrins	doudoune ecrins	fr
Doudoune En Nylon 	doudoune,en nylon	en,en
Doudoune En Toile 	doudoune,en toile	en,fr
Doudoune Etievant	doudoune etievant	fr
Doudoune Eze	doudoune,eze	en,en
Doudoune FLIGHT	doudoune,flight	en,en
Doudoune Fourmine	doudoune fourmine	fr
Doudoune Frele	doudoune,frele	en,en
Doudoune Freville	doudoune,freville	en,fr
Doudoune GreenPa - THE CUBE	doudoune greenpa  the cube	en
Doudoune Guyane	doudoune guyane	fr
Doudoune Hordelyme	doudoune hordelyme	fr
Doudoune Jemma	doudoune jemma	fr
Doudoune Lenormand	doudoune lenormand	fr
Doudoune Lunetiere	doudoune lunetiere	fr
Doudoune Madeira	doudoune madeira	en
Doudoune Maire	doudoune maire	fr
Doudoune Maya	doudoune maya	fr
Doudoune Mazod	doudoune,mazod	en,en
Doudoune Moka	doudoune moka	en
Doudoune Nylon	doudoune nylon	en
Doudoune Parana	doudoune parana	fr
Doudoune Petichet	doudoune,petichet	en,en
Doudoune Peyre	doudoune peyre	fr
Doudoune Poirier	doudoune poirier	fr
Doudoune Raie	doudoune raie	fr
Doudoune Seia - THE CUBE	doudoune seia,the cube	fr,en
Doudoune Seivest - THE CUBE	doudoune seivest,the cube	fr,en
Doudoune Serignan	doudoune serignan	fr
Doudoune Servieres	doudoune servieres	fr
Doudoune Sportl	doudoune,sportl	en,en
Doudoune Sportl - THE CUBE	doudoune sportl  the cube	en
Doudoune Swing	doudoune swing	en
Doudoune Timsit	doudoune timsit	fr
Doudoune Tregil - THE CUBE	doudoune tregil  the cube	en
Doudoune Zubair	doudoune zubair	en
Doudoune avec capuche	doudoune,avec capuche	en,fr
Doudoune avec monili	doudoune,avec monili	en,fr
Doudoune colour-block	doudoune,colourblock	en,en
Doudoune en daim avec garnissage	doudoune,en daim,avec garnissage	en,fr,fr
Doudoune en maille	doudoune,en maille	en,fr
Doudoune en nylon	doudoune,en nylon	en,en
Doudoune en taffetas	doudoune,en taffetas	en,en
Doudoune longue Cypress	doudoune longue,cypress	fr,en
Doudoune oversize	doudoune,oversize	en,en
Doudoune réversible en nylon recyclé et Re:Down®	doudoune réversible,en nylon,recyclé et re:down,®	fr,en,fr,fr
Doudoune sans maches CARGO	doudoune,sans maches cargo	en,fr
Doudoune sans manches	doudoune,sans manches	en,fr
Doudoune sans manches Aptera	doudoune,sans manches,aptera	en,fr,en
Doudoune sans manches Aydat	doudoune,sans manches aydat	en,fr
Doudoune sans manches Cenis	doudoune,sans manches cenis	en,fr
Doudoune sans manches Crofton	doudoune,sans manches crofton	en,fr
Doudoune sans manches Ghany	doudoune,sans manches ghany	en,en
Doudoune sans manches Greengo - THE CUBE	doudoune sans manches greengo,the cube	fr,en
Doudoune sans manches Herniaire	doudoune,sans manches herniaire	en,fr
Doudoune sans manches Hossegor	doudoune,sans manches,hossegor	en,fr,en
Doudoune sans manches Treman - The Cube	doudoune,sans manches,treman  the cube	en,fr,en
Doudoune sans manches en nylon	doudoune,sans manches,en nylon	en,fr,en
Doudoune sans manches en nylon à capuche	doudoune,sans manches,en nylon,à capuche	en,fr,en,fr
Doudoune zippée Galion	doudoune,zippée,galion	en,fr,en
Doudoune zippée Guesmi	doudoune,zippée,guesmi	en,fr,en
Doudoune zippée Provins	doudoune zippée,provins	fr,en
Doudoune zippée Silvere	doudoune,zippée silvere	en,fr
Doudoune à capuche	doudoune,à capuche	en,fr
Doudoune à capuche Crofton	doudoune,à capuche,crofton	en,fr,en
Doudoune à capuche Lodge Rflr	doudoune,à capuche,lodge,rflr	en,fr,en,en
Doudoune à  capuche	doudoune,à  capuche	en,fr
Droit Bogus	droit bogus	fr
Duo	duo	en
Duo Illuminateur et crème teintée	duo illuminateur et crème teintée	fr
Débardeur	débardeur	fr
Débardeur Cileno - LEISURE	débardeur,cileno  leisure	fr,en
Débardeur Cosmic Cruiser Jersey Coton	débardeur,cosmic,cruiser jersey,coton	fr,en,fr,en
Débardeur Eva	débardeur eva	fr
Débardeur Giano	débardeur,giano	fr,en
Débardeur Keros	débardeur,keros	fr,en
Débardeur Oversize Velia	débardeur oversize,velia	fr,en
Débardeur Palisso	débardeur,palisso	fr,en
Débardeur Parcia	débardeur parcia	fr
Débardeur Raphaelle	débardeur,raphaelle	fr,en
Débardeur Sense	débardeur sense	fr
Débardeur Tom	débardeur tom	fr
Débardeur corset	débardeur corset	fr
Débardeur en coton	débardeur,en coton	fr,fr
Débardeur en coton stretch	débardeur,en coton stretch	fr,fr
Débardeur en dentelle	débardeur,en dentelle	fr,fr
Débardeur en satin de soie	débardeur,en satin,de soie	fr,en,fr
Débardeur en soie	débardeur,en soie	fr,fr
Débardeur en soie avec macramé	débardeur,en soie,avec macramé	fr,fr,fr
Débardeur en voile de coton blanc cassé	débardeur,en voile,de coton blanc,cassé	fr,fr,en,fr
Débardeur iconique Drew	débardeur iconique,drew	fr,en
Débardeur logo	débardeur,logo	fr,en
Débardeur plissé	débardeur plissé	fr
Débardeur tricoté	débardeur,tricoté	fr,fr
Débardeur zippé	débardeur zippé	fr
Débardeur à carreaux	débardeur,à carreaux	fr,fr
Débardeur à col échancré                      	débardeur,à col,échancré	fr,fr,fr
Débardeur à encolure ras du cou	débardeur,à encolure ras,du cou	fr,fr,fr
Débardeur à sequins	débardeur,à sequins	fr,fr
Eau de toilette Ofrésia 100 ml	eau,de toilette,ofrésia  ml	en,fr,fr
Echarpe	echarpe	en
Echarpe Biker 120x140	echarpe biker,x	en,en
Echarpe Canada	echarpe,canada	en,en
Echarpe Canada Narrow	echarpe,canada narrow	en,en
Echarpe Canada New oversize	echarpe,canada new oversize	en,en
Echarpe Canada oversize	echarpe,canada oversize	en,en
Echarpe Dalia	echarpe,dalia	en,en
Echarpe Giant Check	echarpe giant check	en
Echarpe Graffiti	echarpe,graffiti	en,en
Echarpe Graffiti Biker	echarpe graffiti biker	en
Echarpe Memori	echarpe memori	en
Echarpe Monogramme en laine	echarpe,monogramme en laine	en,fr
Echarpe Pioppo	echarpe,pioppo	en,en
Echarpe Signature	echarpe signature	en
Echarpe Skull 104x120	echarpe skull,x	en,en
Echarpe Udente - LEISURE	echarpe,udente  leisure	en,en
Echarpe Vally	echarpe vally	en
Echarpe Vesta	echarpe vesta	en
Echarpe Wsdalia	echarpe,wsdalia	en,en
Echarpe en cachemire	echarpe,en cachemire	en,fr
Echarpe en cachemire Baci	echarpe,en cachemire baci	en,fr
Echarpe en cachemire Grande Unita	echarpe,en cachemire grande,unita	en,fr,en
Echarpe en laine	echarpe en laine	fr
Echarpe en laine Canada Narrow	echarpe en laine canada,narrow	fr,en
Echarpe en laine Canada Oversize	echarpe en laine canada,oversize	fr,en
Echarpe en laine mélangée Vally Oversize	echarpe en laine mélangée,vally,oversize	fr,en,en
Echarpe patch renard	echarpe patch,renard	en,en
Echarpe patch renard tricolore	echarpe patch,renard tricolore	en,en
Ecrin de cuir rechargeable	ecrin,de cuir rechargeable	en,en
Elastique à cheveux	elastique à cheveux	fr
Emotionproof Concealer - Anti-Cernes	emotionproof,concealer  anticernes	en,en
Emotionproof Liner - Eyeliner	emotionproof liner,eyeliner	en,en
Ensemble The Weekend Chic	ensemble,the weekend chic	fr,en
Ensemble chemise et pantalon A+	ensemble chemise,et pantalon,a+	fr,en,en
Ensemble veste et pantalon A++	ensemble veste et pantalon,a++	fr,en
Envelope	envelope	en
Enveloppe PC TU	enveloppe,pc,tu	en,en,en
Enveloppe PP TU	enveloppe,pp,tu	en,en,en
Escarpin D-Motion	escarpin,dmotion	en,en
Escarpin J'Adior en tissu technique	escarpin,j',adior en tissu technique	en,en,fr
Escarpin La Parisienne Dior	escarpin,la parisienne dior	en,fr
Escarpin Magenta	escarpin magenta	en
Escarpin avec pointe métal celine kitten veau	escarpin,avec pointe métal,celine kitten,veau	en,fr,en,fr
Escarpin en cuir	escarpin,en cuir	en,fr
Escarpin slingback	escarpin,slingback	en,en
Escarpin slingback J'Adior	escarpin slingback,j',adior	en,en,en
Escarpin À Bride Celine Kitten Sequins Et Veau	escarpin,à bride,celine,kitten sequins et veau	en,fr,en,fr
Escarpin à Bride Celine Kitten Veau Brodé	escarpin,à bride,celine kitten veau,brodé	en,fr,en,fr
Escarpin à bride arrire en cuir	escarpin,à bride,arrire,en cuir	en,fr,en,fr
Escarpin à bride arrière en cuir	escarpin,à bride arrière,en cuir	en,fr,fr
Escarpin à talon haut en cuir	escarpin,à talon haut,en cuir	en,fr,fr
Escarpins	escarpins	en
Escarpins Adelle	escarpins,adelle	en,en
Escarpins Alice	escarpins alice	en
Escarpins Alisia	escarpins alisia	en
Escarpins Almond	escarpins almond	en
Escarpins Alt	escarpins alt	en
Escarpins Amita 45	escarpins,amita	en,en
Escarpins Aurelie 65	escarpins,aurelie	en,en
Escarpins Aurelie 85	escarpins,aurelie	en,en
Escarpins Avenue 50	escarpins,avenue	en,en
Escarpins Averly 100	escarpins,averly	en,en
Escarpins Babies	escarpins,babies	en,fr
Escarpins Baguette 	escarpins baguette	en
Escarpins Basil 75	escarpins,basil	en,en
Escarpins Bella	escarpins,bella	en,en
Escarpins Belle Vivier	escarpins,belle vivier	en,fr
Escarpins Blazing	escarpins,blazing	en,en
Escarpins Bow Tie 105	escarpins,bow tie	en,en
